Task ID,Date (task completed),Insert Date,Group Name,Sub Group,Task Labels,Task Name,Rewarded,ADA,GMBL,AGIX,USD,Transaction ID
2167,16.02.23,02.03.23,SingularityNET,Ambassador Program,"Governance,Community Communication",Participate in loyalty voting session feb 16th 15 UTC - 100 Gimbal,TRUE,0,100,2,0,
2168,16.02.23,02.03.23,SingularityNET,Ambassador Program,"Governance,Community Communication",Participate in loyalty voting session feb 16th 15 UTC - 100 Gimbal,TRUE,0,100,2,0,
2169,16.02.23,02.03.23,SingularityNET,Ambassador Program,"Governance,Community Communication",Participate in loyalty voting session feb 16th 15 UTC - 100 Gimbal,TRUE,0,100,2,0,
1968,21.02.23,,SingularityNET,Marketing Guild,Operations,Missed Payment,TRUE,0,100,2,0,
2170,16.02.23,02.03.23,SingularityNET,Ambassador Program,"Governance,Community Communication",Participate in loyalty voting session feb 16th 15 UTC - 100 Gimbal,TRUE,0,100,2,0,
2171,16.02.23,02.03.23,SingularityNET,Ambassador Program,"Governance,Community Communication",Participate in loyalty voting session feb 16th 15 UTC - 100 Gimbal,TRUE,0,100,2,0,
2172,16.02.23,02.03.23,SingularityNET,Ambassador Program,"Governance,Community Communication",Participate in loyalty voting session feb 16th 15 UTC - 100 Gimbal,TRUE,0,100,2,0,
1977,21.02.23,,SingularityNET,Ambassador Program,Content Creation,Create a My first Bounty Task -100 AGIX & 100 Gimbal,TRUE,0,100,98,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
1983,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
1984,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
1985,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
1986,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,FALSE,0,100,2,0,
1987,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
1988,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
1989,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
1990,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
1991,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,FALSE,0,100,2,0,
1992,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
1993,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
1994,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
1995,21.02.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #35 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2285,06.03.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Call - March 6th,TRUE,0,100,2,0,
2286,06.03.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Call - March 6th,TRUE,0,100,2,0,
2287,06.03.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Call - March 6th,TRUE,0,100,2,0,
2288,06.03.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Call - March 6th,TRUE,0,100,2,0,
2289,06.03.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Call - March 6th,TRUE,0,100,2,0,
2290,06.03.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Call - March 6th,TRUE,0,100,2,0,
2291,06.03.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Call - March 6th,TRUE,0,100,2,0,
2292,06.03.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Call - March 6th,TRUE,0,100,2,0,
2293,06.03.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Call - March 6th,TRUE,0,100,2,0,
2294,06.03.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Call - March 6th,TRUE,0,100,2,0,
2295,03.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Meeting - 3.2.23,TRUE,0,200,2,0,
2296,03.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Meeting - 3.2.23,TRUE,0,200,2,0,
2297,03.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Meeting - 3.2.23,TRUE,0,200,2,0,
2298,03.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Meeting - 3.2.23,TRUE,0,200,2,0,
2299,03.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Meeting - 3.2.23,TRUE,0,200,2,0,
2300,03.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Meeting - 3.2.23,TRUE,0,200,2,0,
2019,28.02.23,,SingularityNET,Community Governance - Expert Group,Community Communication,Community Governance - Expert Group - Weekly Call #12 - 5 AGX &150 Gimbal,TRUE,0,150,2,0,
2020,28.02.23,,SingularityNET,Community Governance - Expert Group,Community Communication,Community Governance - Expert Group - Weekly Call #12 - 5 AGX &150 Gimbal,TRUE,0,150,2,0,
2021,28.02.23,,SingularityNET,Community Governance - Expert Group,Community Communication,Community Governance - Expert Group - Weekly Call #12 - 5 AGX &150 Gimbal,TRUE,0,150,2,0,
2022,28.02.23,,SingularityNET,Community Governance - Expert Group,Community Communication,Community Governance - Expert Group - Weekly Call #12 - 5 AGX &150 Gimbal,TRUE,0,150,2,0,
2023,28.02.23,,SingularityNET,Community Governance - Expert Group,Community Communication,Community Governance - Expert Group - Weekly Call #12 - 5 AGX &150 Gimbal,TRUE,0,150,2,0,
2135,02.03.23,,SingularityNET,Marketing Guild,Content Creation,AI marketplace write-up - 100 AGIX,TRUE,0,200,100,0,
2136,02.03.23,,SingularityNET,Marketing Guild,Content Creation,AI marketplace write-up - 100 AGIX,TRUE,0,200,100,0,
2137,02.03.23,,SingularityNET,Marketing Guild,Content Creation,AI marketplace write-up - 100 AGIX,TRUE,0,200,100,0,
2301,03.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Meeting - 3.2.23,TRUE,0,200,2,0,
2302,03.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Meeting - 3.2.23,TRUE,0,200,2,0,
2303,03.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Meeting - 3.2.23,TRUE,0,200,2,0,
2304,03.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Guild Meeting - 3.2.23,TRUE,0,200,2,0,
2305,27.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Workshop Notes - 27.2.23,TRUE,0,100,2,0,
2306,27.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Workshop - 27.2.23,TRUE,0,200,2,0,
2307,27.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Workshop - 27.2.23,TRUE,0,200,2,0,
2308,27.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Workshop - 27.2.23,TRUE,0,200,2,0,
2309,27.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Workshop - 27.2.23,TRUE,0,200,2,0,
2310,27.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Workshop - 27.2.23,TRUE,0,200,2,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
2311,27.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Workshop - 27.2.23,TRUE,0,200,2,0,
2312,27.02.23,07.03.23,SingularityNET,Marketing Guild,"Operations,Community Communication",Marketing Workshop - 27.2.23,TRUE,0,200,2,0,
2324,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,
2325,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,
2326,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,
2327,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,faf73d29d4576cb2a69dcb76810eb2967ba2f8fb49bc5ba0f1ae29db20a6b518
2328,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,
2329,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,
2330,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,
2331,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,
2332,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,
2333,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,
2334,02.03.23,07.03.23,SingularityNET,Ambassador Program,"Operations,Community Communication",Treasury Guild Meeting - March 2,TRUE,0,100,2,0,
2173,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,FALSE,0,100,2,0,
2174,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2175,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2176,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2177,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2178,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,FALSE,0,100,2,0,
2179,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2180,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2181,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2182,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2183,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2184,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2185,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2186,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2187,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #37 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2188,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2189,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,FALSE,0,100,2,0,
2190,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,FALSE,0,100,2,0,
2191,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2192,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2193,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2194,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2195,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2196,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2197,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2198,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2199,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2200,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2201,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2202,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2203,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2204,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2205,02.03.23,,SingularityNET,Ambassador Program,Community Communication,Join Ambassador Town Hall #36 - Earn 100 GMBL & 2 AGIX,TRUE,0,100,2,0,
2372,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2373,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2374,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2375,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2376,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,FALSE,0,150,2,0,
2377,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2378,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,faf73d29d4576cb2a69dcb76810eb2967ba2f8fb49bc5ba0f1ae29db20a6b518
2379,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2380,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2381,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,50774bf087f9e33a1c9f32758bcb4064ab040d33c167f2f968f6610109ba7e70
2382,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2383,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2384,09.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Participate in the Treasury Guild March 9,TRUE,0,150,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2385,07.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Process Guild - March 7,TRUE,0,100,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2386,07.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Process Guild - March 7,TRUE,0,100,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2387,07.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Process Guild - March 7,TRUE,0,100,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2388,07.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Process Guild - March 7,TRUE,0,100,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2389,07.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Process Guild - March 7,TRUE,0,100,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2390,07.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Process Guild - March 7,TRUE,0,100,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2391,07.03.23,14.03.23,SingularityNET,Ambassador Program,Community Communication,Process Guild - March 7,TRUE,0,100,2,0,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
